DateTime,p(mbar),Tdew(degC),rh(%),VPmax(mbar),VPact(mbar),VPdef(mbar),sh(g/kg),H2OC(mmol/mol),rho(g/m**3),wv(m/s),max.wv(m/s),wd(deg),rain(mm),raining(s),SWDR(W/m�),PAR(�mol/m�/s),max.PAR(�mol/m�/s),CO2(ppm)
2013-03-06,979.0690277777778,-0.5284027777777778,69.92444444444445,9.515902777777777,5.942291666666666,3.573333333333333,3.7853472222222226,6.071527777777778,1223.2059722222223,1.1425,2.00375,146.49270833333333,0.0,0,149.07208333333335,282.8547222222222,295.8385416666667,424.35
2013-03-07,976.1607638888888,1.7279861111111112,84.77847222222222,8.300902777777777,6.9975,1.3035416666666668,4.4707638888888885,7.16736111111111,1223.3344444444444,1.4652777777777777,2.2169444444444446,84.05534722222222,0.2,7010,55.13527777777777,119.87604166666668,125.2063888888889,436.1194444444444
2013-03-08,977.869375,2.7186805555555558,98.02291666666666,7.6281944444444445,7.469027777777778,0.1585416666666667,4.765069444444444,7.638888888888889,1230.0079166666665,2.694861111111111,3.8644444444444446,46.474444444444444,0.30000000000000004,4570,16.777152777777776,38.962291666666665,43.96722222222222,418.7055555555555
2013-03-09,976.8410416666668,0.8392361111111111,98.78333333333333,6.597291666666667,6.508541666666667,0.08833333333333333,4.155208333333333,6.663541666666666,1238.0771527777779,1.8684722222222223,2.5784722222222225,61.53090277777778,1.9000000000000001,17450,28.029166666666665,65.15034722222222,74.04798611111111,416.65625
2013-03-10,972.8478472222222,0.6013888888888889,95.97708333333334,6.798611111111111,6.520277777777777,0.27826388888888887,4.180277777777778,6.703541666666666,1232.3728472222222,2.9022916666666667,4.488333333333333,111.88493055555556,1.9000000000000001,21490,62.85472222222222,125.9559027777778,170.11583333333334,420.50694444444446
2013-03-11,978.5518055555555,-6.955902777777777,87.85624999999999,4.123958333333333,3.6218749999999997,0.502013888888889,2.305138888888889,3.701597222222222,1270.7070833333335,3.033263888888889,4.547569444444445,30.284097222222222,0.0,6820,23.73111111111111,54.52458333333333,59.51305555555555,410.7125
2013-03-12,977.0725,-6.807083333333334,89.82708333333333,4.0808333333333335,3.6640277777777777,0.41770833333333335,2.3359027777777777,3.7500694444444442,1269.4202083333334,3.842291666666666,5.410694444444444,32.348194444444445,2.5,77610,42.68402777777778,96.61493055555555,112.36437500000001,414.22291666666666
2013-03-13,977.7804861111113,-8.383680555555555,82.30534722222222,3.9905555555555554,3.255138888888889,0.7347222222222222,2.073472222222222,3.329861111111111,1272.4251388888888,2.1304861111111113,3.2645833333333334,79.85513888888889,0.0,28760,82.8417361111111,167.48680555555555,202.71055555555554,411.88680555555555
2013-03-14,982.8097916666666,-8.945555555555556,81.203125,4.094930555555555,3.230486111111111,0.8645833333333334,2.0468055555555558,3.285972222222222,1281.1825,1.0741666666666667,1.94875,145.76131944444444,0.0,7960,110.77819444444444,224.8175,270.02194444444444,422.18402777777777
2013-03-15,988.1544444444444,-9.001875,69.3138888888889,4.594375,3.1123611111111114,1.482222222222222,1.9619444444444443,3.1502083333333335,1277.2470833333332,1.4063194444444445,2.5029166666666667,248.1161111111111,0.0,8410,182.82736111111112,336.1204861111111,351.62708333333336,408.01250000000005
2013-03-16,988.9678472222222,-8.096875,65.65972222222223,5.677083333333333,3.3609722222222222,2.3159027777777776,2.1170833333333334,3.399513888888889,1269.6977083333334,2.603263888888889,4.090694444444444,180.51180555555555,0.0,0,186.23680555555555,346.19916666666666,362.37347222222223,413.98333333333335
2013-03-17,979.188888888889,-7.594374999999999,48.70722222222222,7.2207638888888885,3.485902777777778,3.735486111111111,2.218125,3.561388888888889,1237.333125,3.4032638888888886,5.619097222222222,162.30902777777777,0.0,0,108.83506944444444,218.67166666666668,260.6027777777778,408.64166666666665
2013-03-18,969.7786805555556,-1.349236111111111,84.563125,6.631805555555555,5.561875,1.0700694444444445,3.5759722222222226,5.73625,1229.147986111111,2.4483333333333333,3.836319444444444,129.27347222222224,4.7,56340,41.58423611111111,95.4925,102.36729166666666,413.84791666666666
2013-03-19,970.9611805555555,-0.9781249999999999,92.23750000000001,6.188888888888889,5.702222222222222,0.4857638888888889,3.6606944444444443,5.8722916666666665,1234.9343749999998,0.8843749999999999,1.7642361111111111,184.24243055555556,0.0,32680,36.937083333333334,88.20256944444445,109.46076388888889,416.98749999999995
2013-03-20,977.8708333333333,-0.9440972222222221,92.19652777777777,6.201458333333333,5.716666666666667,0.4840972222222222,3.6443055555555555,5.845486111111111,1243.479375,2.3561805555555555,3.2125694444444446,65.75909722222222,2.6,13830,64.32895833333333,137.9073611111111,156.35180555555556,419.60833333333335
2013-03-21,988.9167361111112,-2.7218055555555556,84.20416666666667,5.998402777777778,5.015972222222222,0.9816666666666666,3.162152777777778,5.073819444444444,1260.0782638888888,1.4072916666666666,2.7197916666666666,198.01125,0.8,29530,77.60902777777778,160.73708333333332,179.62229166666668,412.75208333333336
2013-03-22,993.3798611111112,-5.015694444444445,84.82708333333333,4.969652777777778,4.2120138888888885,0.7580555555555555,2.6411805555555556,4.2399305555555555,1277.92,3.032361111111111,4.518958333333334,53.69965277777778,0.0,10030,86.8586111111111,172.9217361111111,238.37395833333332,414.5131944444445
2013-03-23,993.9579861111112,-10.694652777777778,64.560625,4.275972222222222,2.765486111111111,1.51,1.7327083333333333,2.7827777777777776,1289.0565277777778,5.723194444444444,8.947361111111112,58.81305555555556,0.0,5940,179.33736111111114,339.0725,378.99069444444444,406.06875
2013-03-24,992.7822222222223,-14.201319444444444,51.58777777777778,4.115902777777778,2.045625,2.0703472222222223,1.2830555555555554,2.0605555555555557,1291.802777777778,5.9042361111111115,8.926736111111111,51.69972222222222,0.0,0,205.94083333333333,378.1141666666667,399.9715277777778,406.02430555555554
2013-03-25,989.2241666666666,-10.572083333333333,60.538125,4.605138888888889,2.7250694444444448,1.8802083333333333,1.7150694444444445,2.754166666666667,1278.8793055555554,5.809166666666666,9.081597222222221,54.69090277777778,0.0,0,190.28875,354.0444444444445,370.28458333333333,406.7076388888889
2013-03-26,986.6771527777778,-10.55840277777778,56.37298611111111,5.0147916666666665,2.728472222222222,2.285763888888889,1.7218055555555556,2.765416666666667,1270.399375,4.426944444444445,7.018750000000001,49.98416666666667,0.0,0,188.55069444444445,348.7450694444444,368.99194444444447,407.6791666666667
2013-03-27,985.6493055555555,-8.111319444444444,65.28777777777778,5.16,3.3360416666666666,1.823888888888889,2.107847222222222,3.3846527777777777,1266.4595833333333,3.761041666666667,5.785208333333333,50.21743055555556,0.0,11540,118.94125000000001,238.70777777777778,249.33354166666666,407.5284722222222
2013-03-28,982.808263888889,-4.448472222222223,74.24305555555556,6.079166666666667,4.392847222222223,1.6869444444444444,2.7847222222222223,4.469375,1252.3218055555556,2.3099305555555554,3.5125,64.81194444444445,0.0,5310,103.66215277777778,204.82069444444446,219.87319444444447,412.5451388888889
2013-03-29,979.2018055555556,-2.925972222222222,79.29770833333333,6.339930555555556,4.933888888888889,1.4064583333333334,3.14,5.038958333333333,1244.4523611111113,1.7234027777777776,3.3246527777777777,199.98652777777778,0.0,20860,142.28881944444444,263.46791666666667,289.25312499999995,417.0104166666667
2013-03-30,980.1422916666666,-3.3989583333333333,80.10944444444445,6.035486111111111,4.762499999999999,1.2735416666666668,3.027986111111111,4.858888888888888,1248.725625,1.9220833333333331,2.857013888888889,95.49534722222222,0.0,8350,105.83770833333332,203.84868055555555,241.56881944444442,418.07222222222225
2013-03-31,983.1922916666667,-3.762569444444445,84.66090277777778,5.492361111111111,4.626180555555555,0.8660416666666666,2.931597222222222,4.705277777777777,1258.4927083333334,1.6537499999999998,2.8297222222222222,99.37368055555555,0.0,24290,74.638125,154.3807638888889,193.98965277777776,410.27152777777775
2013-04-01,984.1823611111112,-5.512499999999999,70.98201388888889,5.8838888888888885,4.068819444444444,1.8151388888888889,2.5755555555555554,4.134027777777778,1255.9610416666667,2.0926388888888887,3.5686805555555554,87.45527777777778,0.0,12300,175.68590277777778,327.4302083333333,429.645,405.4090277777778
2013-04-02,986.1018055555555,-4.930416666666667,69.88215277777778,6.079236111111111,4.240833333333333,1.8375694444444446,2.679236111111111,4.300763888888889,1255.9865972222224,3.996736111111111,6.165972222222222,51.40909722222222,0.0,250,79.28666666666668,158.9686111111111,194.33006944444443,409.4868055555555
2013-04-03,989.4760416666666,-4.223194444444444,76.73090277777777,5.827152777777778,4.467569444444445,1.3595833333333334,2.8133333333333335,4.515416666666667,1262.7265972222222,3.801666666666667,5.75625,46.733125,0.0,19150,52.38951388888889,109.15513888888889,128.30708333333334,410.7722222222222
2013-04-04,986.4375,-3.1034027777777777,80.42916666666666,6.054652777777778,4.861944444444444,1.1929166666666666,3.071527777777778,4.929166666666666,1256.3622916666668,2.680902777777778,3.979861111111111,48.787013888888886,0.0,1060,45.936875,97.29986111111111,107.47541666666667,413.65486111111113
2013-04-05,983.4072222222223,-1.656875,85.34791666666666,6.343541666666667,5.410416666666666,0.9324305555555557,3.429513888888889,5.502291666666667,1249.2020138888888,3.206875,4.517083333333334,67.62979166666668,0.0,10440,34.160138888888895,75.815,84.82013888888889,414.12847222222223
2013-04-06,990.6703472222222,-0.8213194444444444,91.21388888888889,6.319722222222222,5.755277777777778,0.5638194444444444,3.6214583333333334,5.809374999999999,1258.5013194444446,1.6815972222222222,2.7599305555555556,104.64506944444445,0.0,22620,31.85055555555556,72.37784722222221,87.96368055555556,410.9888888888889
2013-04-07,993.4301388888889,-3.3495833333333334,69.92743055555555,7.254861111111111,4.804236111111111,2.4499305555555555,3.0127777777777776,4.835069444444445,1254.930138888889,1.5124305555555555,2.565763888888889,159.44493055555554,0.0,0,209.99298611111112,389.33243055555556,498.3065972222222,404.72083333333336
2013-04-08,983.0177083333333,-4.411527777777778,61.869305555555556,7.789791666666667,4.412777777777778,3.3775,2.797361111111111,4.489583333333333,1239.4675,2.044027777777778,3.3497222222222223,133.7132638888889,0.0,0,191.704375,357.1696527777778,397.30805555555554,412.4534722222222
2013-04-09,977.0730555555555,0.5333333333333334,67.665,9.718819444444444,6.424236111111111,3.2944444444444443,4.100277777777778,6.575486111111111,1215.0520138888887,1.969236111111111,3.1593055555555556,177.29465277777777,1.1,10970,127.12791666666665,250.08833333333334,312.72743055555554,413.59444444444443
2013-04-10,979.08875,3.7148611111111114,83.76097222222222,9.854861111111111,8.020347222222222,1.8350694444444444,5.110486111111111,8.190416666666668,1216.3752083333334,2.6197916666666665,4.007847222222222,208.8795138888889,0.8999999999999999,1850,112.11159722222222,223.8495138888889,322.94854166666664,409.8861111111111
2013-04-11,976.4720833333334,6.607708333333333,76.60993055555555,13.30888888888889,9.871319444444445,3.437638888888889,6.315625000000001,10.112916666666667,1194.0274305555556,3.8005555555555555,5.500347222222222,198.83465277777776,0.1,7230,166.2472222222222,326.1020138888889,449.06666666666666,407.7416666666667
2013-04-12,976.7346527777778,6.8682638888888885,79.50430555555556,12.745138888888889,10.022569444444445,2.7219444444444445,6.410763888888889,10.265625,1194.975138888889,2.904722222222222,4.729305555555555,221.6048611111111,4.9,27330,117.97145833333333,235.9485416666667,330.99631944444445,404.57430555555555
2013-04-13,989.4362500000001,4.309236111111111,68.08506944444444,12.461736111111112,8.328680555555556,4.132291666666666,5.2529861111111105,8.418888888888889,1213.0072916666666,3.566111111111111,5.7157638888888895,221.15263888888887,0.1,1130,132.81611111111113,262.8618055555555,437.01770833333336,403.90833333333336
2013-04-14,998.1169444444445,6.043263888888889,69.46118055555556,14.403888888888888,9.465208333333333,4.938819444444444,5.920347222222222,9.483402777777776,1216.3794444444445,1.8973611111111113,3.180902777777778,192.84375,0.0,0,141.42881944444446,285.69125,336.99930555555557,409.0236111111111
2013-04-15,993.7346527777778,7.909722222222222,57.28604166666667,20.664166666666667,10.697569444444445,9.966666666666667,6.724930555555556,10.766666666666667,1187.9516666666668,2.4719444444444445,3.9916666666666663,187.44729166666667,0.0,0,249.2579861111111,484.36951388888895,508.8196527777778,409.4465277777778
2013-04-16,992.5459722222222,9.774166666666666,68.88472222222222,18.28291666666667,12.138125,6.145069444444444,7.642083333333334,12.22875,1191.5311805555555,1.232013888888889,2.128611111111111,179.62270833333335,0.0,0,120.93243055555556,242.66263888888886,327.34055555555557,423.5708333333333
2013-04-17,994.654861111111,9.240763888888889,62.57472222222222,19.577430555555555,11.703541666666666,7.873263888888889,7.351944444444445,11.767083333333334,1189.6369444444445,1.7888194444444443,2.964444444444444,189.34194444444447,0.0,0,182.61208333333332,359.93131944444445,444.2431944444445,418.1076388888889
2013-04-18,988.8100694444444,9.060972222222222,57.495625000000004,21.680833333333332,11.648888888888889,10.031597222222222,7.362916666666667,11.783194444444444,1177.517986111111,2.9540277777777777,5.148958333333334,218.16069444444443,0.0,0,203.73368055555557,397.1228472222222,481.3220138888889,412.62361111111113
2013-04-19,994.8643055555555,1.4424305555555557,48.07611111111111,14.339513888888888,6.807569444444444,7.533333333333333,4.267361111111111,6.843125,1211.3459722222224,1.4864583333333334,2.93,218.37770833333332,0.0,0,127.80833333333334,253.30034722222223,318.2471527777777,407.6819444444444
2013-04-20,1000.4454861111111,0.590625,60.748124999999995,10.732916666666666,6.412222222222223,4.3220833333333335,3.996180555555556,6.409097222222222,1237.0640972222222,4.905347222222222,7.145,30.811319444444443,0.0,0,208.78034722222222,402.94916666666666,461.2139583333333,403.8701388888889
2013-04-21,992.1833333333333,4.014861111111111,63.002916666666664,13.402916666666666,8.279027777777777,5.1241666666666665,5.210625,8.350069444444445,1213.3446527777778,2.4063194444444442,3.7688194444444445,56.37027777777777,0.0,0,220.19194444444443,413.60041666666666,468.7458333333333,404.8298611111111
2013-04-22,989.0670138888888,6.158055555555555,73.14590277777778,13.172291666666666,9.467083333333333,3.704583333333334,5.975277777777778,9.572361111111112,1208.5472916666668,1.0701388888888888,2.1318055555555557,218.62979166666665,0.0,0,94.6848611111111,187.64986111111114,223.04520833333333,423.80277777777775
2013-04-23,993.0088194444444,4.723402777777777,60.34354166666666,15.471458333333333,8.606180555555556,6.865208333333333,5.408541666666667,8.66638888888889,1204.796388888889,2.5418055555555554,4.410555555555556,223.40833333333333,0.0,0,207.29805555555555,400.4367361111111,515.989375,414.7423611111111
2013-04-24,998.0351388888889,7.334097222222222,59.46131944444445,18.149166666666666,10.267152777777778,7.8817361111111115,6.423680555555555,10.287430555555556,1199.7708333333333,1.8591666666666669,3.1249305555555558,212.9546527777778,0.0,0,245.3971527777778,471.95534722222226,554.9840277777778,409.8805555555556
2013-04-25,996.0353472222222,8.634722222222223,61.279652777777784,19.87597222222222,11.250555555555556,8.624791666666667,7.057152777777778,11.297291666666666,1192.5268055555555,1.2270833333333333,2.279583333333333,154.16041666666666,0.0,0,217.85159722222224,429.4399305555555,554.5521527777778,419.96458333333334
2013-04-26,982.9726388888889,9.481527777777778,69.09256944444445,18.987916666666667,11.944930555555555,7.042222222222223,7.596666666666668,12.15611111111111,1179.0941666666668,2.2497916666666664,3.9081944444444443,200.5326388888889,6.6000000000000005,13650,181.11166666666668,352.68902777777777,424.5370833333333,420.6875
2013-04-27,981.1565972222221,4.955486111111111,94.02638888888889,9.280833333333334,8.725416666666668,0.5547916666666667,5.5505555555555555,8.894097222222221,1220.9818750000002,3.384722222222222,5.282986111111111,66.08819444444445,14.3,56920,36.10006944444444,82.70034722222222,102.2023611111111,405.9201388888889
2013-04-28,988.6948611111111,3.3817361111111115,80.73458333333333,9.837569444444444,7.8012500000000005,2.0365277777777777,4.922569444444445,7.890277777777778,1227.5860416666665,1.8469444444444443,3.019375,104.209375,7.0,17570,94.15368055555555,194.99,227.85097222222223,400.7388888888889
2013-04-29,990.3532638888888,5.032361111111111,71.89958333333334,12.652847222222222,8.772152777777778,3.8806249999999998,5.5285416666666665,8.8575,1213.331111111111,2.2840972222222224,3.5677777777777777,216.14618055555556,0.0,0,144.02965277777778,286.23020833333334,400.22375,411.34444444444443
2013-04-30,995.2634722222223,4.541666666666667,77.92729166666668,11.012569444444445,8.46625,2.54625,5.308055555555556,8.506805555555555,1227.943888888889,2.2277083333333336,3.309375,96.73034722222222,1.0,7310,64.09006944444444,138.5225,151.88340277777777,418.2631944444445
2013-05-01,996.032638888889,6.890555555555555,82.64097222222222,12.184722222222222,9.96923611111111,2.2147916666666667,6.250486111111112,10.010069444444445,1221.8416666666667,2.7015277777777778,4.188611111111111,81.59666666666666,0.0,320,76.37618055555555,159.39118055555556,182.24166666666667,406.31041666666664
2013-05-02,992.9543055555556,8.616388888888888,88.98402777777778,12.621180555555556,11.215625,1.4052777777777776,7.055625,11.294930555555556,1214.755902777778,2.445486111111111,3.6273611111111115,31.63465277777778,0.1,4510,49.614583333333336,108.35472222222222,123.76270833333335,409.33124999999995
2013-05-03,990.5719444444445,6.893472222222222,73.83284722222223,13.762916666666666,10.00048611111111,3.762777777777778,6.303333333333333,10.09576388888889,1207.3928472222224,2.8802777777777777,4.320277777777778,69.77743055555555,0.0,460,159.06986111111112,314.0053472222222,382.44145833333334,404.08194444444445
2013-05-04,991.2003472222223,8.226180555555555,83.86083333333333,13.259097222222222,10.948194444444445,2.31,6.898541666666667,11.044652777777777,1210.4251388888888,0.9732638888888889,1.6288888888888888,176.46979166666668,0.6000000000000001,5090,100.91368055555556,209.516875,233.28208333333336,421.32500000000005
2013-05-05,996.0889583333333,7.872083333333332,69.14763888888889,16.93625,10.67,6.265833333333333,6.69,10.711944444444445,1202.9390972222222,1.4286805555555555,2.4375,114.50097222222222,0.0,0,270.94631944444444,509.4324305555556,553.425,411.0875
2013-05-06,993.165486111111,9.559097222222222,71.53340277777778,17.749652777777776,12.07263888888889,5.6774305555555555,7.598819444444445,12.159513888888888,1195.4389583333332,2.767638888888889,4.268194444444444,84.02972222222223,0.0,0,219.78826388888888,418.8045833333333,581.1998611111111,419.59027777777777
2013-05-07,988.7422916666668,13.593194444444444,93.71388888888889,16.686944444444446,15.614027777777778,1.0716666666666665,9.882638888888888,15.792777777777777,1189.814513888889,1.8307638888888889,2.6885416666666666,103.12506944444445,5.5,8860,64.25208333333333,135.22361111111113,165.170625,415.58402777777775
2013-05-08,986.9779166666667,11.678680555555555,73.27701388888889,20.221111111111114,13.792569444444446,6.428125,8.73861111111111,13.973888888888888,1178.027013888889,2.0768055555555556,3.2284027777777777,199.73055555555555,0.0,0,224.6282638888889,435.2034027777778,572.6827777777778,411.79583333333335
2013-05-09,986.7518749999999,12.027986111111112,79.67590277777778,18.40902777777778,14.114930555555555,4.2931944444444445,8.945833333333333,14.304375,1182.9180555555556,2.075486111111111,3.3536111111111113,198.38743055555557,1.4000000000000001,10460,185.4754861111111,365.06840277777775,526.2314583333333,421.9347222222222
2013-05-10,987.1115277777777,8.790833333333333,69.45618055555556,17.17,11.549166666666666,5.620763888888889,7.3125,11.701944444444443,1188.1443055555555,1.6664583333333334,3.0767361111111113,231.7379861111111,0.1,1760,180.83375,353.14465277777776,451.328125,416.73333333333335
2013-05-11,988.4913194444445,8.20861111111111,76.4048611111111,14.336111111111112,10.90423611111111,3.4319444444444445,6.889930555555555,11.03138888888889,1201.4215277777778,1.2918055555555557,2.209652777777778,176.73611111111111,1.7,3670,103.06270833333333,207.57125,257.19618055555554,415.21666666666664
2013-05-12,987.5551388888889,5.531041666666667,77.00451388888888,12.01798611111111,9.127638888888889,2.8895138888888887,5.770833333333333,9.244375,1212.67125,2.1343055555555552,3.7929166666666663,222.87152777777777,0.2,2910,155.1770138888889,308.87187500000005,454.9452777777778,405.39930555555554
2013-05-13,988.8234722222221,5.527847222222222,79.10958333333333,11.762152777777779,9.151180555555555,2.61125,5.778333333333333,9.256944444444445,1216.609097222222,3.2163194444444443,4.865277777777778,197.14652777777778,0.0,760,123.44645833333334,249.93402777777777,291.0833333333333,408.15
2013-05-14,984.2354861111112,6.577777777777778,64.97194444444443,15.658472222222223,9.751041666666667,5.906736111111111,6.185416666666667,9.90638888888889,1192.0411805555555,2.9943055555555556,4.630347222222222,202.63694444444445,0.0,0,224.2147222222222,431.02583333333337,624.5708333333333,402.04097222222225
2013-05-15,976.4253472222222,8.571319444444445,61.00833333333334,21.02722222222222,11.243263888888889,9.78361111111111,7.195277777777777,11.516597222222224,1166.7086111111112,2.524236111111111,4.232916666666666,185.00444444444443,18.7,2930,276.4851388888889,530.7683333333333,624.3050694444445,404.2263888888889
2013-05-16,972.2302797202797,12.289020979020979,73.91027972027972,20.524335664335663,14.335314685314684,6.188671328671329,9.223426573426574,14.745314685314685,1159.096083916084,2.2183216783216784,3.5462237762237763,108.24993006993007,3.3,4720,225.99916083916085,438.20349650349647,534.3906993006992,402.206993006993
2013-05-17,971.941875,12.114722222222222,72.20673611111111,20.589652777777776,14.223888888888887,6.365833333333333,9.153541666666666,14.634097222222222,1158.7311805555555,2.132013888888889,3.4302777777777775,114.12090277777777,3.2,1570,235.03493055555555,458.41625,587.3038888888889,419.5104166666667
2013-05-18,981.0315972222221,10.051805555555555,81.93576388888889,15.431805555555554,12.380625,3.0504166666666666,7.889722222222222,12.623402777777777,1187.2861805555556,2.027361111111111,3.3731944444444446,198.71555555555557,15.0,27540,143.01784722222223,285.58,441.43597222222223,411.67499999999995
2013-05-19,981.2557638888889,10.780625,83.78791666666666,16.329375,13.054236111111111,3.275138888888889,8.319583333333334,13.307222222222222,1185.86125,2.8697222222222223,4.493819444444444,80.68923611111111,12.5,9160,229.89881944444446,447.13472222222225,593.8097916666667,402.9194444444445
2013-05-20,983.1691666666666,7.4655555555555555,71.46041666666666,14.870555555555557,10.372013888888889,4.497708333333333,6.589444444444444,10.550555555555555,1193.234652777778,4.539722222222222,6.823819444444444,211.44097222222223,2.0,6230,219.986875,428.3001388888889,459.32673611111113,398.2722222222222
2013-05-21,983.8243749999999,6.750208333333333,68.98277777777778,14.531180555555554,9.867430555555556,4.663402777777778,6.262152777777778,10.030069444444443,1195.7434027777776,2.4379166666666667,3.7348611111111114,210.85354166666667,0.0,0,166.8792361111111,325.3510416666667,344.46736111111113,400.5340277777778
2013-05-22,981.1995833333333,6.345486111111111,83.82083333333334,11.493055555555555,9.652083333333334,1.8406250000000002,6.1436111111111105,9.839791666666667,1207.1184722222222,1.8196527777777776,3.592638888888889,236.43409722222225,7.2,26540,79.85986111111112,169.850625,219.8022222222222,405.28055555555557
2013-05-23,981.3720833333332,2.829375,67.329375,11.482291666666667,7.510902777777777,3.9705555555555554,4.774583333333333,7.6537500000000005,1209.116875,1.743263888888889,3.0418055555555554,206.48395833333333,0.30000000000000004,2400,171.24444444444444,326.6111111111111,408.55034722222223,400.0152777777778
2013-05-24,984.1577777777778,3.2286111111111113,77.889375,10.020555555555555,7.717569444444444,2.3027083333333334,4.891666666666667,7.841458333333334,1220.5765277777778,1.4265972222222223,2.6753472222222223,190.17972222222224,0.1,1240,110.40263888888889,219.23527777777778,255.44166666666666,396.87916666666666
2013-05-25,984.129375,4.8325,78.3692361111111,11.335625,8.636875,2.6985416666666664,5.476805555555555,8.776319444444445,1212.9397916666667,1.3861805555555557,2.823402777777778,210.1638888888889,2.5,13820,116.50729166666666,229.8180555555556,274.78125,398.27430555555554
2013-05-26,978.4540277777778,6.670902777777778,93.31527777777778,10.563680555555557,9.860625,0.703125,6.294027777777778,10.07986111111111,1209.1365277777777,3.0104166666666665,5.490555555555556,247.54444444444445,24.0,66980,70.46,157.348125,179.77499999999998,398.9736111111111
2013-05-27,981.029236111111,7.5770833333333325,90.10763888888889,11.616111111111111,10.436041666666666,1.1797222222222221,6.643541666666667,10.637847222222222,1205.786875,2.434375,4.136388888888889,250.34173611111112,3.5,13060,84.80888888888889,181.65986111111113,224.5211111111111,399.7659722222222
2013-05-28,978.237986111111,7.811388888888889,71.39305555555556,15.976944444444444,10.620624999999999,5.3561805555555555,6.781597222222222,10.857777777777777,1184.2266666666667,1.3750694444444445,2.546111111111111,161.7172222222222,0.0,0,301.31895833333334,573.2996527777777,698.0261805555556,397.20208333333335
2013-05-29,974.2597222222222,9.019652777777777,84.46875,13.848055555555554,11.543958333333332,2.304513888888889,7.403680555555557,11.849861111111112,1186.4293055555556,1.9713194444444444,3.172916666666667,188.69180555555556,0.4,5420,116.53145833333332,237.05354166666666,288.865,414.93402777777777
2013-05-30,978.9252777777778,7.946180555555555,86.38611111111112,12.436736111111111,10.774375,1.6628472222222221,6.876527777777778,11.008958333333332,1198.7643055555554,2.3086805555555556,3.8987499999999997,240.6051388888889,13.4,30100,76.28152777777778,162.77499999999998,177.8607638888889,397.2701388888889
2013-05-31,974.7229166666667,12.701180555555556,96.64583333333333,15.232430555555554,14.716180555555557,0.5146527777777777,9.444236111111111,15.09715277777778,1178.8995138888888,2.4910416666666664,4.53625,106.15208333333334,26.6,41940,35.381458333333335,80.46131944444444,104.96423611111112,394.68055555555554
2013-06-01,982.3670833333332,11.821736111111111,95.15972222222223,14.629513888888889,13.911111111111111,0.7176388888888889,8.856736111111111,14.161875,1191.2381944444444,2.513263888888889,4.263194444444444,215.82041666666666,8.7,12390,76.04798611111111,165.35125000000002,212.23958333333334,405.3902777777778
2013-06-02,990.5709722222223,7.404375,88.80347222222223,11.656527777777777,10.329166666666667,1.3279166666666666,6.5119444444444445,10.428263888888889,1217.4113194444444,2.3656944444444448,4.748888888888889,254.92256944444443,12.9,38510,38.395694444444445,85.90451388888889,101.450625,394.41875000000005
2013-06-03,996.0268055555555,6.628472222222222,75.75444444444445,13.277847222222222,9.806805555555556,3.47125,6.147638888888888,9.845902777777777,1217.0872222222222,2.042986111111111,3.643888888888889,229.48770833333336,0.4,1690,116.21243055555556,233.14930555555554,264.7814583333333,392.96736111111113
2013-06-04,994.0320138888887,9.291944444444445,76.771875,15.632916666666667,11.852708333333332,3.7806249999999997,7.452222222222222,11.925625,1203.2927083333334,1.9127777777777777,3.35875,145.36749999999998,0.0,370,232.51874999999998,452.19694444444445,659.940625,394.4791666666667
2013-06-05,993.7648611111113,5.635416666666667,56.083125,17.226319444444446,9.197986111111112,8.027708333333333,5.7775,9.256041666666667,1197.6322222222223,2.3602083333333335,3.788680555555556,58.53194444444445,0.0,0,351.2228472222222,665.9653472222221,680.4947222222222,399.4638888888889
2013-06-06,994.4862499999999,9.496111111111112,68.5945138888889,18.366944444444446,12.040416666666665,6.326736111111111,7.566527777777777,12.107708333333333,1194.9615972222223,2.019513888888889,3.2154166666666666,88.63236111111111,0.0,0,294.49319444444444,564.6540277777777,697.5204166666667,408.26458333333335
2013-06-07,993.8228472222222,12.501805555555556,72.39284722222222,21.174444444444443,14.548333333333334,6.626388888888889,9.156597222222222,14.639305555555556,1183.0805555555555,2.124027777777778,3.261875,121.46993055555555,0.0,0,280.886875,539.2424305555555,665.5643055555555,407.6166666666667
2013-06-08,989.8454861111111,13.216180555555557,72.00208333333333,21.83013888888889,15.220625,6.6095138888888885,9.62090277777778,15.377777777777778,1175.052986111111,1.8066666666666669,2.9258333333333333,102.21604166666667,0.0,1390,224.84597222222223,439.9946527777778,600.2868055555556,408.4138888888889
2013-06-09,983.9045833333334,13.270416666666668,87.10208333333334,17.665833333333335,15.292638888888888,2.3734722222222224,9.724583333333333,15.542430555555557,1180.6572222222221,1.8831944444444444,2.917986111111111,127.84062499999999,11.7,7670,132.46673611111112,262.5881944444444,324.9740277777778,407.4909722222222
2013-06-10,983.9924305555555,12.594375,91.82291666666667,15.996111111111112,14.620416666666667,1.3754166666666667,9.294166666666666,14.859097222222223,1187.301527777778,1.5550694444444444,2.5541666666666667,162.64965277777776,4.5,20060,84.33222222222223,174.23819444444445,185.95541666666668,393.71944444444443
2013-06-11,989.698888888889,10.198472222222222,73.49715277777779,18.32486111111111,12.48375,5.840694444444445,7.883472222222222,12.613541666666666,1188.652638888889,1.1202083333333333,2.0059722222222223,192.26388888888889,0.0,290,243.11534722222223,469.23083333333335,612.3439583333334,396.8666666666667
